Student Name,Student ID,Major
Albert Hill MD,SID23962,Economics
Albert Hurley,SID13855,Mathematics
Albert Jackson,SID56703,Electrical Engineering
Albert Jimenez,SID44714,Literature
Albert Jordan,SID78144,Mechanical Engineering
Albert Kent,SID86222,History
Albert Lawrence,SID30405,Electrical Engineering
Albert Leon,SID25055,Economics
Albert Lindsey Jr.,SID82214,Mechanical Engineering
Albert Lucas,SID48449,Psychology
Albert Mccoy,SID62795,Art
Albert Morales,SID95550,Mathematics
Albert Morris,SID26111,Medical
Albert Moses,SID1740,BioEngineering
Albert Myers,SID36165,Mathematics
Albert Parker,SID12942,Art
Albert Perez,SID66787,Mechanical Engineering
Albert Ramirez,SID68980,History
Albert Richmond,SID82619,Psychology
Albert Rodriguez,SID36749,BioEngineering
Albert Rogers,SID81638,Electrical Engineering
Albert Sanders,SID93360,Mathematics
Albert Savage,SID78846,Physics
Albert Serrano,SID36833,Electrical Engineering
Albert Simmons,SID94753,Electrical Engineering
Albert Smith,SID58873,Medical
Albert Spears,SID65822,Art
Albert Thomas,SID31161,BioEngineering
Albert Torres,SID55471,Physics
Albert Vaughn,SID64679,Mechanical Engineering
Albert Warner,SID43142,Physics
Albert Weeks,SID8844,Physics
Albert Weiss,SID27500,History
Albert Werner,SID36043,History
Albert White,SID31950,Art
Albert Williams,SID25510,Mechanical Engineering
Albert Wood,SID51770,Art
Alec Alexander,SID81944,Literature
Alec Arellano,SID48397,Mathematics
Alec Black,SID43722,History
Alec Carlson,SID91490,Mechanical Engineering
Alec Carter,SID83828,Economics
Alec Diaz,SID17415,Medical
Alec Evans,SID78052,Computer Science
Alec Greene DVM,SID17089,Medical
Alec Guerra,SID54379,Mechanical Engineering
Alec Guzman,SID51472,Electrical Engineering
Alec Hardy,SID92170,Medical
Alec Harris,SID32205,Physics
Alec Howell,SID6854,Computer Science
Alec Johnson,SID25772,Art
Alec King,SID7674,Economics
Alec Kirk,SID71591,Computer Science
Alec Lin,SID4342,Art
Alec Lopez,SID33194,History
Alec Moon,SID51030,History
Alec Pacheco,SID95831,Literature
Alec Pena,SID83231,Psychology
Alec Powell,SID30970,Economics
Alec Randall,SID3573,History
Alec Robbins,SID96528,Art
Alec Ross,SID37804,BioEngineering
Alec Scott,SID55515,Mathematics
Alec Shelton,SID36681,History
Alec Smith,SID85157,Computer Science
Alec Smith,SID99002,Medical
Alec Stevens,SID80040,History
Alec Taylor,SID39967,Medical
Alejandra Bowman,SID94626,Medical
Alejandra Bush,SID8825,Computer Science
Alejandra Collins,SID70264,Psychology
Alejandra Diaz,SID89136,Economics
Alejandra Gomez,SID13527,Literature
Alejandra Gross,SID35452,Mathematics
Alejandra Hill,SID21822,Economics
Alejandra Johnson,SID27520,Mechanical Engineering
Alejandra Lee,SID95982,Economics
Alejandra Mata PhD,SID31011,History
Alejandra Mckinney,SID39695,Computer Science
Alejandra Rodriguez,SID77263,Computer Science
Alejandra Sanchez,SID52144,BioEngineering
Alejandra Thomas,SID16664,BioEngineering
Alejandra Thomas,SID38259,Computer Science
Alejandra Watson,SID29753,Electrical Engineering
Alejandra Williams,SID18856,Mathematics
Alejandro Adams,SID94875,Medical
Alejandro Allen,SID46323,Physics
Alejandro Bailey,SID30898,Psychology
Alejandro Bishop,SID57753,BioEngineering
Alejandro Brock,SID44851,History
Alejandro Brown,SID36055,BioEngineering
Alejandro Campbell,SID34599,Medical
Alejandro Contreras,SID77996,Computer Science
Alejandro Davis PhD,SID14840,Literature
Alejandro Dixon,SID14000,Economics
Alejandro Elliott,SID63106,Art
Alejandro Garcia,SID6581,Literature
Alejandro Garza,SID99464,Psychology
Alejandro Gonzales,SID64415,Medical
Alejandro Hopkins,SID27917,BioEngineering
Alejandro Hunt,SID73166,Mechanical Engineering
Alejandro Jackson,SID12652,Medical
Alejandro Johnson,SID29823,Psychology
Alejandro Johnson,SID59194,Medical
Alejandro Keller,SID37961,Art
Alejandro Kelly,SID34637,Physics
Alejandro Knight Jr.,SID83315,Electrical Engineering
Alejandro Lee,SID42221,Mathematics
Alejandro Lewis,SID42936,Physics
Alejandro Lopez,SID18555,Literature
Alejandro Mcdonald,SID34082,Literature
Alejandro Mendoza,SID76058,Literature
Alejandro Murphy,SID97337,BioEngineering
Alejandro Potter,SID22124,Psychology
Alejandro Ramirez DDS,SID100840,Electrical Engineering
Alejandro Rogers,SID36660,History
Alejandro Simmons,SID54281,Mathematics
Alejandro Smith,SID9564,Electrical Engineering
Alejandro Smith,SID53445,Computer Science
Alejandro Smith,SID68849,Mechanical Engineering
Alejandro Stewart,SID49843,Mechanical Engineering
Alejandro Taylor,SID88973,Economics
Alejandro Thomas,SID12888,Mathematics
Alejandro Thompson,SID78622,Literature
Alejandro Thompson,SID92973,Literature
Alejandro Vang,SID15937,Physics
Alejandro Waters,SID19503,BioEngineering
Alejandro Watson,SID77857,Economics
Alejandro Weeks,SID98001,Computer Science
Alejandro Wiggins,SID40470,Electrical Engineering
Alejandro Young,SID38505,Physics
Alex Anderson,SID57223,Computer Science
Alex Anderson,SID70384,Literature
Alex Andrews,SID41544,Medical
Alex Bass,SID52355,BioEngineering
Alex Bates,SID78237,Literature
Alex Bates,SID100219,Economics
Alex Bolton,SID35145,BioEngineering
Alex Bond,SID36578,History
Alex Bridges,SID95433,Mathematics
Alex Brooks,SID84251,Psychology
Alex Brown,SID8363,Electrical Engineering
Alex Bryant,SID23886,History
Alex Burke,SID25292,Electrical Engineering
Alex Carroll,SID53064,Mathematics
Alex Carter,SID31507,Mechanical Engineering
Alex Carter,SID74216,Literature
Alex Contreras,SID87284,BioEngineering
Alex Cortez,SID91787,BioEngineering
Alex Elliott,SID46071,BioEngineering
Alex Escobar,SID62325,Electrical Engineering
Alex Flowers,SID17077,Medical
Alex Franklin,SID92429,Art
Alex Gallagher,SID4237,Art
Alex Garza,SID13637,Literature
Alex Garza,SID58793,Economics
Alex Gibson,SID29004,Medical
Alex Gonzalez,SID100299,Mathematics
Alex Hall,SID12242,Literature
Alex Harris,SID61164,Computer Science
Alex Harvey,SID33135,Literature
Alex Hayes,SID88928,Medical
Alex Hernandez,SID22055,Art
Alex Hernandez,SID79461,BioEngineering
Alex Hill,SID37464,Economics
Alex Jackson,SID2321,Literature
Alex Jackson,SID69894,Psychology
Alex Jackson II,SID28602,Art
Alex Johnson,SID42316,Mathematics
Alex Johnson,SID76132,Medical
Alex Jones,SID55797,Literature
Alex Keller,SID48527,BioEngineering
Alex Kemp,SID21383,History
Alex Knight,SID18029,Computer Science
Alex Lawrence,SID7572,Economics
Alex Lawson,SID59752,Mathematics
Alex Logan,SID55037,Literature
Alex Long,SID53300,Mathematics
Alex Long,SID89498,Electrical Engineering
Alex Lopez,SID68521,Literature
Alex Lopez,SID68921,Medical
Alex Lynn,SID67589,Mechanical Engineering
Alex Marks,SID36462,Psychology
Alex Martin,SID27795,Mechanical Engineering
Alex Martin,SID89789,Medical
Alex Martinez,SID91309,Medical
Alex Mccarthy,SID11000,Art
Alex Mckenzie,SID16228,Electrical Engineering
Alex Mckenzie,SID96754,Literature
Alex Mclaughlin,SID34386,Literature
Alex Mercado,SID35277,Computer Science
Alex Meyer,SID92299,Psychology
Alex Meza,SID65957,History
Alex Miller,SID95580,Physics
Alex Mitchell,SID62390,Medical
Alex Moran,SID23040,Art
Alex Mullins,SID8433,Literature
Alex Mullins,SID82436,History
Alex Nelson,SID3761,Mathematics
Alex Nichols,SID97663,Mechanical Engineering
Alex Oneal,SID16695,Computer Science
Alex Ortiz,SID30285,Physics
Alex Parker,SID84113,Art
Alex Patel,SID37753,Art
Alex Phillips,SID52548,Mechanical Engineering
Alex Ramirez,SID15969,Mathematics
Alex Richardson,SID87082,BioEngineering
Alex Robinson,SID28695,Physics
Alex Rocha,SID89170,Art
Alex Rodgers,SID33583,Physics
Alex Rodriguez,SID35659,Art
Alex Rogers,SID30634,Economics
Alex Roman,SID77703,Art
Alex Russell,SID6723,Literature
Alex Russell,SID44866,Art
Alex Sandoval,SID100562,History
Alex Scott,SID11185,Physics
Alex Scott,SID87689,Medical
Alex Shaw,SID72520,BioEngineering
Alex Sherman,SID83153,Medical
Alex Short,SID55172,Medical
Alex Smith,SID48057,Literature
Alex Smith,SID58787,BioEngineering
Alex Smith,SID66328,Electrical Engineering
Alex Smith,SID71750,Physics
Alex Smith,SID78284,History
Alex Solomon,SID39583,Computer Science
Alex Stevenson,SID86270,Economics
Alex Thomas,SID80405,Economics
Alex Trujillo,SID61938,Physics
Alex Watts,SID67964,Literature
Alex White,SID35419,Physics
Alex Williams,SID9529,Medical
Alex Williams,SID30631,Art
Alex Williams,SID54503,Electrical Engineering
Alex Willis DDS,SID85232,BioEngineering
Alex Wilson,SID33995,Mathematics
Alex Wilson,SID38745,Electrical Engineering
Alex Wolfe,SID90004,BioEngineering
Alex Wood,SID18834,Economics
Alexa Austin,SID57806,History
Alexa Barnes,SID64782,BioEngineering
Alexa Becker,SID36357,Economics
Alexa Bowen,SID90404,Art
Alexa Brewer,SID97675,Economics
Alexa Carroll,SID50933,History
Alexa Daniel,SID57994,Mathematics
Alexa Daniel,SID68454,Psychology
Alexa Diaz,SID69599,Physics
Alexa Hernandez,SID82747,Literature
Alexa King,SID39432,Literature
Alexa Logan,SID13018,Physics
Alexa Macdonald,SID56295,Psychology
Alexa Miller,SID57141,Economics
Alexa Murphy,SID30089,Electrical Engineering
Alexa Petersen,SID42858,Computer Science
Alexa Schmidt,SID20483,History
Alexa Smith,SID48791,Mechanical Engineering
Alexa Smith,SID68775,Computer Science
Alexa Solis,SID62938,Medical
Alexa Spencer,SID95163,Art
Alexa Taylor,SID17474,History
Alexa Thomas,SID86429,Mathematics
Alexa Turner,SID12649,Psychology
Alexa Watkins,SID2811,Art
Alexa West,SID6595,Economics
Alexa White,SID25423,Psychology
Alexa Williams,SID94286,Mathematics
Alexander Alvarez,SID14652,Mechanical Engineering
Alexander Anderson,SID68568,Physics
Alexander Armstrong,SID43385,Literature
Alexander Armstrong,SID46603,Literature
Alexander Arroyo,SID96613,Mathematics
Alexander Baker,SID71287,Mathematics
Alexander Barajas,SID56834,Literature
Alexander Barker,SID15221,Electrical Engineering
Alexander Barnes,SID15757,Mechanical Engineering
Alexander Baxter,SID85183,Psychology
Alexander Beasley,SID7908,History
Alexander Bender,SID88834,Mathematics
Alexander Benitez,SID14447,Electrical Engineering
Alexander Bonilla,SID55843,BioEngineering
Alexander Bowman,SID8560,Physics
Alexander Brewer,SID62563,History
Alexander Brooks,SID27853,Physics
Alexander Brooks,SID44942,BioEngineering
Alexander Brooks,SID49181,Physics
Alexander Brown,SID5656,Mechanical Engineering
Alexander Brown,SID7788,Medical
Alexander Brown,SID13435,Electrical Engineering
Alexander Brown,SID49502,Medical
Alexander Brown,SID66505,Economics
Alexander Brown,SID77135,Economics
Alexander Burke,SID26355,Physics
Alexander Calderon,SID94204,BioEngineering
Alexander Campbell,SID18184,BioEngineering
Alexander Carrillo,SID80354,Electrical Engineering
Alexander Carroll,SID33924,Computer Science
Alexander Cervantes,SID76800,Mathematics
Alexander Chapman,SID45436,BioEngineering
Alexander Clark,SID37915,Literature
Alexander Clements,SID96808,Art
Alexander Coleman,SID70400,Mechanical Engineering
Alexander Cross,SID26635,Physics
Alexander Davis,SID91511,Mechanical Engineering
Alexander Dickerson,SID39199,Art
Alexander Douglas,SID5605,Computer Science
Alexander Ellis,SID62923,History
Alexander Estrada,SID97938,Medical
Alexander Evans,SID22886,Mathematics
Alexander Farley,SID71081,Mechanical Engineering
Alexander Ferguson,SID94720,Mechanical Engineering
Alexander Fleming,SID20669,Economics
Alexander Fletcher,SID2264,Art
Alexander Francis,SID38058,Psychology
Alexander Francis,SID45077,Art
Alexander Frank,SID8397,Mathematics
Alexander Frost,SID11893,Physics
Alexander Frost,SID98731,Computer Science
Alexander Fry,SID11012,Medical
Alexander Gamble,SID75007,Electrical Engineering
Alexander Gillespie,SID59446,BioEngineering
Alexander Glass,SID90067,Mechanical Engineering
Alexander Gomez,SID73521,Electrical Engineering
Alexander Gonzalez,SID64058,Psychology
Alexander Gonzalez,SID81592,Electrical Engineering
Alexander Good,SID66186,Art
Alexander Graham,SID13110,Psychology
Alexander Gray,SID95829,Medical
Alexander Griffith,SID45756,Electrical Engineering
Alexander Gutierrez,SID49735,Electrical Engineering
Alexander Haas,SID37981,History
Alexander Harris,SID62961,Physics
Alexander Harris,SID66488,BioEngineering
Alexander Harris,SID67168,Art
Alexander Harris,SID85243,Art
Alexander Hernandez,SID75564,Physics
Alexander Higgins,SID96452,Physics
Alexander Hines,SID75472,Literature
Alexander Hoffman,SID10007,Psychology
Alexander Horton,SID59918,BioEngineering
Alexander Hudson,SID36271,Medical
Alexander Hunt,SID85366,History
Alexander James,SID43761,BioEngineering
Alexander Jensen,SID40473,Psychology
Alexander Jensen,SID52504,Economics
Alexander Jimenez,SID93441,Physics
Alexander Johnson,SID12170,Literature
Alexander Johnson,SID48625,Medical
Alexander Johnson,SID51879,Mechanical Engineering
Alexander Johnson Jr.,SID24260,History
Alexander Jones,SID25973,Economics
Alexander Jones,SID27136,Medical
Alexander Jordan,SID100757,Medical
Alexander Kane,SID33139,Art
Alexander Keith,SID11451,Art
Alexander Key,SID69779,BioEngineering
Alexander King,SID41249,Computer Science
Alexander Kirby,SID33095,Medical
Alexander Lawrence,SID21812,Electrical Engineering
Alexander Lee,SID27583,Physics
Alexander Lee,SID81402,Medical
Alexander Levy MD,SID78984,BioEngineering
Alexander Lin,SID25780,Computer Science
Alexander Lopez,SID17405,Literature
Alexander Lopez,SID21504,Mathematics
Alexander Lopez,SID85440,BioEngineering
Alexander Lucas,SID47579,Mathematics
Alexander Luna,SID84363,Computer Science
Alexander Lynch,SID1694,Physics
Alexander Maddox,SID9330,BioEngineering
Alexander Malone,SID2974,Mathematics
Alexander Mann,SID45413,Mechanical Engineering
Alexander Marshall,SID95606,Art
Alexander Martinez,SID70473,Art
Alexander Martinez,SID71899,Physics
Alexander Mason,SID18432,Medical
Alexander Mathis,SID16479,Art
Alexander Matthews,SID25968,Psychology
Alexander Mcdonald,SID24066,History
Alexander Mcgrath,SID22723,Medical
Alexander Mcpherson,SID61190,Computer Science
Alexander Meadows,SID81315,Psychology
Alexander Mendoza,SID70461,Economics
Alexander Miller,SID60884,Mathematics
Alexander Mitchell,SID10988,BioEngineering
Alexander Mitchell,SID98380,Mechanical Engineering
Alexander Moon,SID93048,Mathematics
Alexander Moore,SID8247,Art
Alexander Moore,SID12056,Art
Alexander Moore,SID45552,Electrical Engineering
Alexander Morgan,SID72507,Computer Science
Alexander Morris,SID56826,Computer Science
Alexander Mosley,SID45045,Mathematics
Alexander Moss,SID21187,Physics
Alexander Munoz,SID49626,BioEngineering
Alexander Munoz,SID57036,Electrical Engineering
Alexander Munoz,SID69550,Mathematics
Alexander Murphy,SID40297,Psychology
Alexander Murphy,SID81319,Medical
Alexander Murray,SID7723,Mechanical Engineering
Alexander Murray,SID32447,Mechanical Engineering
Alexander Murray DDS,SID35832,Economics
Alexander Navarro,SID40005,Physics
Alexander Newton,SID23252,History
Alexander Nguyen,SID34098,Computer Science
Alexander Norris,SID62876,History
Alexander Nunez,SID71337,History
Alexander Olson,SID93820,History
Alexander Palmer,SID50100,Medical
Alexander Perez,SID54334,Mathematics
Alexander Perry,SID14974,History
Alexander Pitts,SID61625,Medical
Alexander Poole,SID28353,Mechanical Engineering
Alexander Porter,SID6708,Electrical Engineering
Alexander Potter,SID34239,Computer Science
Alexander Powell,SID42024,Literature
Alexander Prince,SID20173,Psychology
Alexander Ramirez,SID67031,Art
Alexander Ramirez,SID69959,Mechanical Engineering
Alexander Ramos,SID53144,Art
Alexander Reed,SID1936,Electrical Engineering
Alexander Reese,SID86073,Physics
Alexander Reilly,SID74387,BioEngineering
Alexander Reyes,SID20487,Literature
Alexander Reynolds,SID31485,Economics
Alexander Reynolds,SID38035,Mechanical Engineering
Alexander Reynolds,SID52127,Mechanical Engineering
Alexander Rice,SID66823,Medical
Alexander Richard,SID91075,Computer Science
Alexander Rios,SID9420,Mathematics
Alexander Ritter,SID5399,BioEngineering
Alexander Rivas,SID21622,Electrical Engineering
Alexander Robbins,SID12342,Psychology
Alexander Roberts,SID65227,Computer Science
Alexander Roberts,SID69873,BioEngineering
Alexander Rodriguez,SID36932,Literature
Alexander Ruiz,SID63022,Economics
Alexander Russell,SID18330,History
Alexander Russell,SID38310,Art
Alexander Salinas,SID54137,History
Alexander Salinas,SID90371,Art
Alexander Sanchez,SID48624,History
Alexander Santiago,SID52405,Psychology
Alexander Schultz,SID28886,Computer Science
Alexander Schultz,SID31426,Mechanical Engineering
Alexander Schultz,SID70715,Psychology
Alexander Scott,SID3681,Mechanical Engineering
Alexander Scott,SID19245,Art
Alexander Scott,SID84324,Mechanical Engineering
Alexander Shannon,SID84092,Mathematics
Alexander Short,SID84294,Economics
Alexander Simpson,SID24093,Art
Alexander Smith,SID13489,Mathematics
Alexander Smith,SID26285,Physics
Alexander Smith,SID40438,Art
Alexander Smith,SID60034,Computer Science
Alexander Smith,SID64689,Electrical Engineering
Alexander Smith,SID75754,Art
Alexander Smith,SID92402,Mathematics
Alexander Snow,SID71418,Mathematics
Alexander Stephens,SID36866,Economics
Alexander Stevens,SID54367,Medical
Alexander Sullivan,SID99187,Literature
Alexander Summers,SID27024,Physics
Alexander Sweeney,SID64149,BioEngineering
Alexander Tapia,SID88076,Physics
Alexander Taylor,SID70548,BioEngineering
Alexander Taylor,SID74945,Mechanical Engineering
Alexander Thomas,SID23526,Computer Science
Alexander Thomas,SID75849,History
Alexander Thornton,SID54995,Literature
Alexander Townsend,SID47105,Psychology
Alexander Tucker,SID37653,BioEngineering
Alexander Turner,SID31334,Physics
Alexander Turner,SID36017,Mathematics
Alexander Vaughn,SID34560,Art
Alexander Walker,SID17671,History
Alexander Walker,SID30268,Physics
Alexander Walker,SID44848,Mechanical Engineering
Alexander Wallace,SID49133,Mathematics
Alexander Walton,SID99303,Psychology
Alexander Wang,SID11375,Computer Science
Alexander Webster,SID68741,Psychology
Alexander Webster,SID77172,BioEngineering
Alexander Wilson,SID42435,Medical
Alexander Woods,SID53189,Mechanical Engineering
Alexander Wright,SID9897,Art
Alexander Wright,SID90117,Mechanical Engineering
Alexander Yang,SID44433,Computer Science
Alexander Yu,SID57160,Art
Alexandra Allen,SID83422,History
Alexandra Ayers,SID39121,Medical
Alexandra Black,SID92507,Art
Alexandra Brewer,SID25985,Literature
Alexandra Brown,SID45940,Economics
Alexandra Brown,SID48929,Computer Science
Alexandra Brown,SID52906,Literature
Alexandra Brown,SID84588,History
Alexandra Brown,SID89951,History
Alexandra Cameron,SID3339,Mathematics
Alexandra Christian,SID31899,Electrical Engineering
Alexandra Clark,SID68033,Economics
Alexandra Cole,SID84864,Economics
Alexandra Coleman,SID29224,Art
Alexandra Collins,SID39018,Physics
Alexandra Cooper,SID57246,Psychology
Alexandra Cox,SID76036,BioEngineering
Alexandra Crawford,SID37260,Economics
Alexandra Cruz,SID82483,History
Alexandra Davis,SID32887,Psychology
Alexandra Duffy,SID20908,Mathematics
Alexandra Edwards,SID46759,History
Alexandra English,SID33056,Economics
Alexandra Evans,SID13008,BioEngineering
Alexandra Fernandez,SID83943,BioEngineering
Alexandra Flores,SID90586,Literature
Alexandra Foley,SID98935,Psychology
Alexandra Fox,SID17215,Mathematics
